lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
116.36707180995337,39.98650131160398,国家电子计算机质量监督检验中心,北四环中路211号太极大厦,北京市,北京市,,政府机构及社会团体;公检法机构;公证鉴定机构,130505,B000A515FA,政府机构及社会团体,公检法机构,公证鉴定机构,
116.36275097457943,39.9794538559355,海淀分局出入境证件花园路受理点,花园东路9,北京市,北京市,牡丹园,政府机构及社会团体;公检法机构;公安警察,130501,B0FFFQPBA1,政府机构及社会团体,公检法机构,公安警察,
116.37248793291363,39.97171819243262,中国国家标准化管理委员会,马甸东路7号,北京市,北京市,马甸,政府机构及社会团体;政府机关;国家级机关及事业单位,130101,B000A4B7AF,政府机构及社会团体,政府机关,国家级机关及事业单位,
116.36913425447193,40.00081840989286,中国文学艺术界联合会,北沙滩1号院32号楼A座,北京市,北京市,林萃,政府机构及社会团体;社会团体;行业协会,130407,B0FFG4UY4Q,政府机构及社会团体,社会团体,行业协会,
116.37207743101622,39.97148459979027,国家质检总局政务大厅,马甸东路9号,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;国家级机关及事业单位,130101,B000A87GYO,政府机构及社会团体,政府机关,国家级机关及事业单位,
116.35920949896554,39.98835521946511,学院路街道社区服务中心,北科大东门对面,北京市,北京市,,政府机构及社会团体;政府机关;乡镇级政府及事业单位|生活服务;生活服务场所;生活服务场所,130105|070000,B000A1199C,政府机构及社会团体,政府机关,乡镇级政府及事业单位|生活服务,生活服务场所
116.37056105154335,39.98848942873409,塔院村委会,学院路街道卧虎桥甲1号(健翔桥西北角),北京市,北京市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,B000A85I4S,政府机构及社会团体,政府机关,乡镇以下级政府及事业单位,
116.38261713220601,39.96966343628331,北京市农业农村局北区,裕民中路6号北京市农业农村局,北京市,北京市,马甸,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,130102,B000A6ADB3,政府机构及社会团体,政府机关,省直辖市级政府及事业单位,
116.36687735633042,39.97648094477936,牡丹园社区警务工作站,北土城西路与牡丹园中街交叉口北150米,北京市,北京市,牡丹园,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关,130000,B0FFGXRLUX,政府机构及社会团体,政府及社会团体相关,政府及社会团体相关,
116.36642898514323,39.97640446845371,花园路街道办事处(牡丹园中街),牡丹园西里18号,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,B000A7WRHT,政府机构及社会团体,政府机关,乡镇级政府及事业单位,
