lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
116.1543023677104,40.052757521103295,北京市海淀区翠微小学(北校区),山口路与温泉路交叉口西北150米,北京市,北京市,,科教文化服务;学校;小学,141203,B0FFG8VPHL,科教文化服务,学校,小学,
116.15338651220314,40.04739815579972,艾星嘉温泉中心幼儿园,山口路565号,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B0FFG56DNA,科教文化服务,学校,幼儿园,
116.15062648557472,40.050872008607456,温泉艺术双语幼儿园,温泉路169号,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B000A9JTMB,科教文化服务,学校,幼儿园,
116.150617461454,40.05086799276296,温泉幼儿园,温泉路169号,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B0G03SH8CA,科教文化服务,学校,幼儿园,
116.16115722145051,40.05563298936884,立新幼儿园(环保园分园),地锦路27号院9号楼,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B0FFG8VS4K,科教文化服务,学校,幼儿园,
116.1674269569687,40.05562969406638,美林高瞻国际幼儿园(环保园),中关村环保园紫雀路55号院2号楼,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B0FFKW0N96,科教文化服务,学校,幼儿园,
116.18897505123765,39.9960882535239,香山小天才幼儿园,北京市海淀区碧云寺路公主坟28号,北京市,北京市,香山,科教文化服务;学校;幼儿园,141204,B0GKPZWWAN,科教文化服务,学校,幼儿园,
116.16487662524864,39.93792813513428,北京地铁技术学校,模式口东里,北京市,北京市,,科教文化服务;学校;职业技术学校,141206,B000A8UMWP,科教文化服务,学校,职业技术学校,
116.16498069164176,39.939733258416965,中央财经大学西山校区,金顶山路,北京市,北京市,,科教文化服务;学校;高等院校,141201,B000A7REP4,科教文化服务,学校,高等院校,
116.15879107002458,39.93313299414634,北京市第九中学,模式口大街甲16号,北京市,北京市,金顶街,科教文化服务;学校;中学,141202,B0FFF3UHAH,科教文化服务,学校,中学,
116.16451088883524,39.92764286164216,北京市第九中学(初中部),金顶北路8号,北京市,北京市,石景山,科教文化服务;学校;中学,141202,B000A876S8,科教文化服务,学校,中学,
116.18735129197351,39.92919419351267,首都师范大学附属苹果园中学,苹果园三区,北京市,北京市,石景山,科教文化服务;学校;中学,141202,B000A59C15,科教文化服务,学校,中学,
116.16394010831681,39.92897474178048,金顶街第四小学,金顶北街与金顶北路交叉口东50米,北京市,北京市,金顶街,科教文化服务;学校;小学,141203,B000A7PKSO,科教文化服务,学校,小学,
116.16148339520812,39.93513491344371,中共国网北京市电力公司党校,模式口大街3号,北京市,北京市,,科教文化服务;学校;学校,141200,B0FFFADTRC,科教文化服务,学校,学校,
116.18299798385955,39.928542714236634,苹果园第二小学,苹果园1区甲10号,北京市,北京市,石景山,科教文化服务;学校;小学,141203,B000A8683A,科教文化服务,学校,小学,
116.17923038957126,39.932199870672285,海特花园小学,海特花园小区,北京市,北京市,石景山,科教文化服务;学校;小学,141203,B000A7D5YN,科教文化服务,学校,小学,
116.17798445515986,39.928496770285015,首钢大地苹果园幼儿园,苹果园大街151号,北京市,北京市,石景山,科教文化服务;学校;幼儿园,141204,B000A7QDYQ,科教文化服务,学校,幼儿园,
116.16989937120682,39.92540301331395,贝尔机器人儿童学院(苹果园校区),苹果园28号院1号楼中铁创业大厦B座二楼201室,北京市,北京市,石景山,科教文化服务;学校;高等院校,141201,B0FFLQ0R2O,科教文化服务,学校,高等院校,
116.15566008592695,39.92702547563954,金顶街第二小学,金顶街北路71号,北京市,北京市,金顶街,科教文化服务;学校;小学,141203,B0FFGVW39B,科教文化服务,学校,小学,
116.18493745116331,39.91779653055622,三色幼儿园(杨庄路),古城北路杨庄南区甲5号,北京市,北京市,石景山,科教文化服务;学校;幼儿园,141204,B000A8TZIT,科教文化服务,学校,幼儿园,
